ticker1,ticker2,coint_t,pvalue,crit_1pct,crit_5pct,crit_10pct,cointegrated_5pct,collinear,spread_std
CTRE,GS,-4.283019283819582,0.002720954414222601,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,1.8862134979696181
CTRE,GVA,-5.233010920573919,6.002934325448373e-05,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,1.4573951491729404
CTRE,HWM,-4.097111834208791,0.0051952462649309155,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,1.864337215164033
CTRE,IAU,-3.5743024945387396,0.026352899455847883,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.4086947469605215
CTRE,IBP,-3.4708625369917185,0.03506725764854229,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.674902963010033
CTRE,IDCC,-3.813703124926172,0.012996212934564613,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.2016321627166544
CTRE,IYW,-3.4745991705821817,0.034714529153753726,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.0114135857603292
CTRE,JPM,-4.132510969727514,0.004605747671189563,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,1.6842882855104027
CTRE,JXN,-3.4215542528871996,0.04001223235303563,-3.90625399604364,-3.3415957706956214,-3.0482423420390825,True,False,2.0550918158793667
CTRE,KLAC,-4.505619439829594,0.0011988838248309368,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.13409709133404
CTRE,KRYS,-3.3527205715127226,0.04787983369331368,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.9093126567815832
CTRE,LDOS,-3.801376160028754,0.013498701473608822,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.037666817603172
CTRE,LGND,-3.4442215888751515,0.037670819732710685,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.9138741695261894
CTRE,MDU,-3.5019192844812417,0.0322256269366137,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.0061144081236626
CTRE,MPWR,-3.95514449971294,0.008311828032466067,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.8707648455112724
CTRE,MWA,-3.627997302104621,0.022613337659978663,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.267619844500431
CTRE,NHC,-3.5893956742524376,0.025251512356368105,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.4859026860817512
CTRE,NPO,-3.5152744476913096,0.03106515212535894,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.449882799170275
CTRE,NRG,-3.9008996317890596,0.00989108212950116,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.2085289787856457
CTRE,NVDA,-4.125029786066112,0.004724991478925676,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,1.8845639584726668
CTRE,OPLN,-3.586100393669082,0.025488535921042662,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.883081495956576
CTRE,PATK,-4.9454836494167695,0.00020712338733561205,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,1.7258004985591462
CTRE,PH,-4.823074079278802,0.000343566216985446,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,1.6317476508581847
CTRE,PHIN,-3.721982327202255,0.017166459055278964,-3.9130601586330904,-3.3453753272606126,-3.0508628531137902,True,False,2.209455737589615
CTRE,PIPR,-3.362084780003247,0.04673966415335471,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.011135743241873
CTRE,PLXS,-3.928493732656706,0.009056973941613615,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.720429862078598
CTRE,POWL,-4.3856585933584595,0.001875871658631489,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.1598923012902427
CTRE,PPL,-3.550901000460369,0.028142084967889287,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.6503133339309803
CTRE,PRGO,-3.6625114874505074,0.02046003037195363,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.6907444456143628
CTRE,PRIM,-4.182670726826203,0.0038746171158593446,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.0534878244809085
CTRE,PSMT,-3.356697105647437,0.04739288254459445,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.910153869052316
CTRE,PTGX,-3.6411793709495393,0.021768792791218843,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.074181553355981
CTRE,PWR,-3.832510325412307,0.012261483068912662,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.147034836837095
CTRE,RCL,-3.7499861653135955,0.015783457352973776,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.341211587954372
CTRE,REX,-4.0517673849798586,0.006050427896571695,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.7623412885808913
CTRE,RL,-4.545619899169212,0.0010294794763465584,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,1.873017238172721
CTRE,ROL,-3.601777168669072,0.024377819290201018,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.480205671170464
CTRE,ROST,-3.738277694411389,0.01634930650497696,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.817446706956098
CTRE,RTX,-3.409880720029489,0.04126481819261314,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.4024840072999574
CTRE,SANM,-4.108333327345576,0.005001333744715924,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.5829905491345273
CTRE,SLV,-3.464466354674164,0.035678065964958754,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.8215494334445137
CTRE,SMH,-4.847854558739337,0.00031043927790243086,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,1.8260681858049639
CTRE,SNEX,-3.5789849707320682,0.02600687308365356,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.4092872559731977
CTRE,SOXX,-3.9040425609724725,0.009792729699507554,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.4949106419881746
CTRE,STT,-3.391214203191863,0.04333571687262771,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.9411122344731124
CTRE,TILE,-3.637168833301284,0.022022795412761587,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.867563627440905
CTRE,TJX,-3.6609072199151966,0.020556018682665825,-3.9036644712032493,-3.34015540603746,-3.0472432789017407,True,False,1.7728755500408988
CTRE,TRST,-3.566524323125198,0.026936433897592833,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,4.040309571946384
CTRE,UAL,-3.8579011272301216,0.011328143878213421,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,3.693358049585169
CTRE,URBN,-3.7092006487698996,0.017832253593311587,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.6613826179716358
CTRE,VCTR,-3.4659147539279673,0.03553896936781815,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.2286286291564403
CTRE,VGT,-3.614818437675827,0.023485888535676742,-3.903570399561583,-3.340103056139253,-3.047206963860569,True,False,2.0111720214561353
CTRE,VIS,-3.3776303746236076,0.04489650902057967,-3.905244158882682,-3.341034227371031,-3.047852871880484,True,False,1.9652028889796211
